memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
8 GB,<title>Lenovo IdeaPad 100 80QQ00F8HV Notebook Árak - Lenovo IdeaPad 100 80QQ00F8HV Laptop Akció</title>,2 GB,2.2 GHz,1,"133 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq00f8hv-p328509649/,Nvidia GeForce 920M,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 320 80XR00B2HV Notebook Árak - Lenovo IdeaPad 320 80XR00B2HV Laptop Akció</title>,2 GB,1.1 GHz,,"
          114 656 Ft-tól
      ",Operációs rendszer nélkül,Intel Pentium,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xr00b2hv-p377958585/,AMD Radeon 520,4 GB,Dedikált,N4200,1600 MHz,"15.6"""
,<title>HP 14-bs007nh 2GH08EA Notebook Árak - HP 14-bs007nh 2GH08EA Laptop Akció</title>,4 GB,2.5 GHz,,"
          214 888 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/14-bs007nh-2gh08ea-p377607349/,AMD Radeon 520,8 GB,Dedikált,7200U,2133 MHz,"14"""
,<title>Lenovo IdeaPad 320 80XR011NHV Notebook Árak - Lenovo IdeaPad 320 80XR011NHV Laptop Akció</title>,2 GB,1.10 GHz,,"
          99 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Celeron,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xr011nhv-p388122161/,Radeon 520M,4 GB,Dedikált,N3450,1600 MHz,"15.6"""
,<title>Dell Inspiron 5570 5570FI5WA1 Notebook Árak - Dell Inspiron 5570 5570FI5WA1 Laptop Akció</title>,,1.6 GHz,,"
          225 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-5570fi5wa1-p393696143/,Radeon 530,4 GB,Dedikált,8250U,2400 MHz,"15.6"""
,<title>Lenovo IdeaPad 320S 80X4005AGE Notebook Árak - Lenovo IdeaPad 320S 80X4005AGE Laptop Akció</title>,,2.7 GHz,,"
          219 919 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320s-80x4005age-p385044167/,GeForce 920MX,8 GB,Dedikált,7500U,,"14"""
,<title>Acer Aspire ES1-532G-C6LU W10 NX.GHAEU.027 Notebook Árak - Acer Aspire ES1-532G-C6LU W10 NX.GHAEU.027 Laptop Akció</title>,2 GB,1.60 GHz,,"
          129 999 Ft-tól
      ",Windows 10 Home,Intel Celeron,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-es1-532g-c6lu-w10-nx-ghaeu-027-p381817067/,GeForce 940MX,4 GB,Dedikált,N3160 ,1600 MHz,"15.6"""
,<title>Lenovo V310 80T30128HV Notebook Árak - Lenovo V310 80T30128HV Laptop Akció</title>,2 GB,2.7 GHz,1,"
          235 661 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/v310-80t30128hv-p379805933/,AMD Radeon 530,4 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 320 80XS003HHV Notebook Árak - Lenovo IdeaPad 320 80XS003HHV Laptop Akció</title>,4 GB,2.7 GHz,,"
          158 990 Ft-tól
      ",Operációs rendszer nélkül,AMD FX-sorozat,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xs003hhv-p381373885/,Radeon 530,4 GB,Dedikált,9800P,1866 MHz,"15.6"""
,<title>Lenovo IdeaPad 520 80YL00AEHV Notebook Árak - Lenovo IdeaPad 520 80YL00AEHV Laptop Akció</title>,4 GB,2.70 GHz,,"250 000 Ft 
      ",FreeDOS,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-520-80yl00aehv-p382233601/,GeForce 940MX,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>Acer Aspire 5 A515-51G-538P NX.GVMEU.007 Notebook Árak - Acer Aspire 5 A515-51G-538P NX.GVMEU.007 Laptop Akció</title>,,2.50 GHz,,"
          164 890 Ft-tól
      ",Endless OS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-538p-nx-gvmeu-007-p397759015/,GeForce MX130,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Acer Aspire 5 A517-51G-33DW NX.GSTEU.003 Notebook Árak - Acer Aspire 5 A517-51G-33DW NX.GSTEU.003 Laptop Akció</title>,2 GB,2.00 GHz,2,"
          152 570 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1600 x 900,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a517-51g-33dw-nx-gsteu-003-p390325843/,GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"17.3"""
,<title>Lenovo IdeaPad 310 80TV00NWHV Notebook Árak - Lenovo IdeaPad 310 80TV00NWHV Laptop Akció</title>,2 GB,2.7 GHz,,"
          189 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80tv00nwhv-p350594513/,Nvidia GeForce 920MX,4 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>ASUS X751NV-TY032 Notebook Árak - ASUS X751NV-TY032 Laptop Akció</title>,,1.1 GHz,,"
          136 690 Ft-tól
      ",Endless OS,Intel Pentium,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x751nv-ty032-p397958209/,GeForce 920 MX,8 GB,Dedikált,N4200,1600 MHz,"17.3"""
,<title>Acer Aspire Nitro 5 AN515-31-86FR NH.Q2XEU.009 Notebook Árak - Acer Aspire Nitro 5 AN515-31-86FR NH.Q2XEU.009 Laptop Akció</title>,,1.8 GHz,,"
          276 750 Ft-tól
      ",Linux,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-nitro-5-an515-31-86fr-nh-q2xeu-009-p396574279/,GeForce MX150,8 GB,Dedikált,8550U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 241029 Notebook Árak - Dell Inspiron 3567 241029 Laptop Akció</title>,2 GB,2.50 GHz,,"
          204 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-241029-p388207945/,Radeon R5 M430,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Lenovo V310 80SY03QPRI Notebook Árak - Lenovo V310 80SY03QPRI Laptop Akció</title>,2 GB,2.0 GHz,1,"
          119 900 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/v310-80sy03qpri-p375381555/,R17M-M1-70,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 520 80YL00ALHV Notebook Árak - Lenovo IdeaPad 520 80YL00ALHV Laptop Akció</title>,,2.5 GHz,,"187 900 Ft 
      ",FreeDOS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-520-80yl00alhv-p384837427/,GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>HP 15-bw014nh 2PY48EA Notebook Árak - HP 15-bw014nh 2PY48EA Laptop Akció</title>,,3 GHz,,"
          153 890 Ft-tól
      ",Windows 10 Home,AMD A-sorozat,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-bw014nh-2py48ea-p396892145/,Radeon 520,4 GB,Dedikált,A9-9420,1866 MHz,"15.6"""
,<title>Acer Aspire E5-574-51JJ LIN NX.G30EU.005 Notebook Árak - Acer Aspire E5-574-51JJ LIN NX.G30EU.005 Laptop Akció</title>,4 GB,2.3 GHz,,"
          177 962 Ft-tól
      ",Linux,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-574-51jj-lin-nx-g30eu-005-p366335353/,Nvidia GeForce 940M,4 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>Acer Aspire 3 A315-21G-45AA NX.GQ4EU.005 Notebook Árak - Acer Aspire 3 A315-21G-45AA NX.GQ4EU.005 Laptop Akció</title>,2 GB,2.20 GHz,1,"
          97 900 Ft-tól
      ",Endless OS,AMD A-sorozat,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-3-a315-21g-45aa-nx-gq4eu-005-p393367035/,Radeon 520,4 GB,Dedikált,A4-9120,2133 MHz,"15.6"""
,<title>Lenovo ThinkPad Edge E470 20H1006NHV Notebook Árak - Lenovo ThinkPad Edge E470 20H1006NHV Laptop Akció</title>,2 GB,2.7 GHz,2,"
          261 800 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-edge-e470-20h1006nhv-p373342441/,Nvidia GeForce 940MX,8 GB,Dedikált,7500U,2400 MHz,"14"""
,<title>Lenovo Legion Y520 80WK009FHV Notebook Árak - Lenovo Legion Y520 80WK009FHV Laptop Akció</title>,4 GB,2.5 GHz,,"
          277 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/legion-y520-80wk009fhv-p361848041/,Nvidia GeForce GTX 1050 Ti,4 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 223765 Notebook Árak - Dell Inspiron 5567 223765 Laptop Akció</title>,4 GB,2.7 GHz,2,"
          287 797 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223765-p353924363/,AMD Radeon R7 M445,16 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Lenovo IdeaPad 520 81BF00D0HV Notebook Árak - Lenovo IdeaPad 520 81BF00D0HV Laptop Akció</title>,,1.6 GHz,,"
          206 513 Ft-tól
      ",FreeDOS,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-520-81bf00d0hv-p397514487/,GeForce GT 1040,8 GB,Dedikált,8250U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 520 80YL00AJHV Notebook Árak - Lenovo IdeaPad 520 80YL00AJHV Laptop Akció</title>,4 GB,2.5 GHz,,"
          205 750 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-520-80yl00ajhv-p379324083/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 720S 81A8004NHV Notebook Árak - Lenovo IdeaPad 720S 81A8004NHV Laptop Akció</title>,,2.5 GHz,,"
          297 739 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-720s-81a8004nhv-p382903195/,Intel HD 620,8 GB,Dedikált,7200U,2133 MHz,"13.3"""
,<title>Acer Aspire 7 A715-71G-79LE NX.GP8EU.038 Notebook Árak - Acer Aspire 7 A715-71G-79LE NX.GP8EU.038 Laptop Akció</title>,2 GB,2.80 GHz,2,"
          271 230 Ft-tól
      ",Endless OS,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-7-a715-71g-79le-nx-gp8eu-038-p393173665/,GeForce GTX 1050,8 GB,Dedikált,7700HQ,2133 MHz,"15.6"""
,<title>Dell Inspiron 7570 245193 Notebook Árak - Dell Inspiron 7570 245193 Laptop Akció</title>,4 GB,1.60 GHz,2,"
          293 989 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7570-245193-p396966527/,GeForce 940MX,8 GB,Dedikált,8250U,2400 MHz,"15.6"""
,<title>Dell Inspiron 7559 INSP7559-8 Notebook Árak - Dell Inspiron 7559 INSP7559-8 Laptop Akció</title>,4 GB,2.3 GHz,,"
          249 900 Ft
        ",Linux,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-insp7559-8-p332995487/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6300HQ,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 520 80YL00A7HV Notebook Árak - Lenovo IdeaPad 520 80YL00A7HV Laptop Akció</title>,4 GB,2.50 GHz,,"
          215 590 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-520-80yl00a7hv-p382326795/,GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
32 GB,<title>HP ProBook 450 G4 Y8A38EA Notebook Árak - HP ProBook 450 G4 Y8A38EA Laptop Akció</title>,2 GB,2.5 GHz,2,"269 990 Ft 
      ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/hp/probook-450-g4-y8a38ea-p348452766/,Intel HD 620,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad Yoga 520 80X80146HV Notebook Árak - Lenovo IdeaPad Yoga 520 80X80146HV Laptop Akció</title>,,2.5 GHz,,"
          279 687 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-yoga-520-80x80146hv-p397514483/,GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"14"""
,<title>ASUS VivoBook Max X541UV-GQ1481 Notebook Árak - ASUS VivoBook Max X541UV-GQ1481 Laptop Akció</title>,2 GB,2.00 GHz,1,"
          125 990 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uv-gq1481-p396120085/,GeForce 920MX,4 GB,Dedikált,6006U,2133 MHz,"15,6"""
,<title>ASUS VivoBook 15 X542UN-DM145 Notebook Árak - ASUS VivoBook 15 X542UN-DM145 Laptop Akció</title>,,1.6 GHz,2,"
          222 990 Ft-tól
      ",Endless OS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-15-x542un-dm145-p397514495/,GeForce MX150,8 GB,Dedikált,8250U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 320 80XH01T0HV Notebook Árak - Lenovo IdeaPad 320 80XH01T0HV Laptop Akció</title>,,2 GHz,,"
          137 476 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xh01t0hv-p395075971/,GeForce 920 MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Lenovo V320 81AH005JGE Notebook Árak - Lenovo V320 81AH005JGE Laptop Akció</title>,,2.7 GHz,,"
          282 844 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/v320-81ah005jge-p391170369/,GeForce 940MX,16 GB,Dedikált,7500U,,"17.3"""
,<title>Acer Aspire 5 A515-51G-51N4 LIN NX.GP5EU.012 Notebook Árak - Acer Aspire 5 A515-51G-51N4 LIN NX.GP5EU.012 Laptop Akció</title>,2 GB,2.50 GHz,,"
          211 642 Ft-tól
      ",Endless OS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-51n4-lin-nx-gp5eu-012-p385044031/,GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 320S 81BN005GHV Notebook Árak - Lenovo IdeaPad 320S 81BN005GHV Laptop Akció</title>,2 GB,1.60 GHz,,"
          192 882 Ft-tól
      ",FreeDOS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320s-81bn005ghv-p394325149/,GeForce 920MX,4 GB,Dedikált,8250U,2400 MHz,"14"""
,<title>ASUS VivoBook Pro 15 N580VD-DM521T Notebook Árak - ASUS VivoBook Pro 15 N580VD-DM521T Laptop Akció</title>,4 GB,2.5 GHz,,"
          293 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-pro-15-n580vd-dm521t-p391157443/,GeForce GTX 1050,8 GB,Dedikált,7300HQ,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 520 80YL00AAHV Notebook Árak - Lenovo IdeaPad 520 80YL00AAHV Laptop Akció</title>,,2.5 GHz,,"
          188 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-520-80yl00aahv-p381374025/,GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>ASUS X751NV-TY009 Notebook Árak - ASUS X751NV-TY009 Laptop Akció</title>,,1.1 GHz,1,"
          94 769 Ft-tól
      ",FreeDOS,Intel Celeron,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x751nv-ty009-p383431357/,HD Graphics 500,4 GB,Dedikált,N3450,1600 MHz,"17.3"""
,<title>ASUS X550VX-DM629 Notebook Árak - ASUS X550VX-DM629 Laptop Akció</title>,2 GB,2.5 GHz,,"
          179 990 Ft-tól
      ",FreeDOS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x550vx-dm629-p381639875/,Geforce 950M,4 GB,Dedikált,7300HQ,2133 MHz,"15.6"""
,<title>Lenovo V310 80SY03QPHV Notebook Árak - Lenovo V310 80SY03QPHV Laptop Akció</title>,2 GB,2 GHz,1,"
          132 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/v310-80sy03qphv-p379805941/,AMD Radeon 530,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5770 245210 Notebook Árak - Dell Inspiron 5770 245210 Laptop Akció</title>,4 GB,1.6 GHz,2,"
          279 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5770-245210-p395041469/,Radeon 530,8 GB,Dedikált,8250U,2400 MHz,"17.3"""
,<title>Lenovo IdeaPad 320 80XW004THV Notebook Árak - Lenovo IdeaPad 320 80XW004THV Laptop Akció</title>,2 GB,1.80 GHz,,"
          129 999 Ft-tól
      ",Windows 10 Home,AMD E-sorozat,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xw004thv-p389349911/,Radeon 520M,4 GB,Dedikált,E2-9000,1866 MHz,"17.3"""
,<title>Acer Aspire E5-774G-52DF LIN NX.GG7EU.028 Notebook Árak - Acer Aspire E5-774G-52DF LIN NX.GG7EU.028 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          198 870 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-774g-52df-lin-nx-gg7eu-028-p372602817/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"17.3"""
,<title>Lenovo ThinkPad Edge E470 20H1007LHV Notebook Árak - Lenovo ThinkPad Edge E470 20H1007LHV Laptop Akció</title>,2 GB,2.5 GHz,2,"
          263 900 Ft-tól
      ",FreeDOS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-edge-e470-20h1007lhv-p392626611/,GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"14"""
,<title>Acer Aspire E5-575G-58UN LIN NX.GDVEU.003 Notebook Árak - Acer Aspire E5-575G-58UN LIN NX.GDVEU.003 Laptop Akció</title>,2 GB,2.3 GHz,,"180 900 Ft 
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-58un-lin-nx-gdveu-003-p342099660/,Nvidia GeForce 940MX,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 320 80XR011MHV Notebook Árak - Lenovo IdeaPad 320 80XR011MHV Laptop Akció</title>,,1.1 GHz,,"
          92 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Celeron,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xr011mhv-p387740277/,Radeon 520,4 GB,Dedikált,N3350,1600 MHz,"15,6"""
,<title>HP 255 G5 2HG23ES Notebook Árak - HP 255 G5 2HG23ES Laptop Akció</title>,,2.5 GHz,,"
          123 791 Ft-tól
      ",Windows 10 Home,AMD A-sorozat,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/hp/255-g5-2hg23es-p392326393/,,4 GB,Dedikált,A8-7410,1600 MHz,"15.6"""
,<title>Acer Aspire 5 A515-51G-35NN LIN NX.GP5EU.031 Notebook Árak - Acer Aspire 5 A515-51G-35NN LIN NX.GP5EU.031 Laptop Akció</title>,2 GB,2 GHz,,"
          147 760 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-35nn-lin-nx-gp5eu-031-p389803981/,GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 223614 Notebook Árak - Dell Inspiron 5567 223614 Laptop Akció</title>,2 GB,2.5 GHz,,"
          209 999 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223614-p353922447/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 238327 Notebook Árak - Dell Inspiron 5567 238327 Laptop Akció</title>,4 GB,2.50 GHz,2,"
          214 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-238327-p382233699/,Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15,6"""
,<title>Lenovo Legion Y520 80WK009AHV Notebook Árak - Lenovo Legion Y520 80WK009AHV Laptop Akció</title>,4 GB,2.5 GHz,,"259 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/legion-y520-80wk009ahv-p361848045/,Nvidia GeForce GTX 1050,4 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 223636 Notebook Árak - Dell Inspiron 5567 223636 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          235 190 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223636-p353924249/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 7567 183C7567I5UBU1BLACK Notebook Árak - Dell Inspiron 7567 183C7567I5UBU1BLACK Laptop Akció</title>,,2.5 GHz,,"
          269 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7567-183c7567i5ubu1black-p393024881/,GeForce GTX 1050,8 GB,Dedikált,7300HQ,,"15.6"""
16 GB,<title>Acer Aspire E5-571G-53QU LIN NX.MLCEU.032 Notebook Árak - Acer Aspire E5-571G-53QU LIN NX.MLCEU.032 Laptop Akció</title>,2 GB,2.2 GHz,2,"
          160 450 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-571g-53qu-lin-nx-mlceu-032-p315105071/,Nvidia GeForce 840M,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 223627 Notebook Árak - Dell Inspiron 5567 223627 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          218 395 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223627-p353924175/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Acer Aspire 5 A517-51G-3336 NX.GSTEU.004 Notebook Árak - Acer Aspire 5 A517-51G-3336 NX.GSTEU.004 Laptop Akció</title>,2 GB,2.00 GHz,,"
          169 990 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a517-51g-3336-nx-gsteu-004-p393465437/,GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"17.3"""
,<title>Acer Aspire 7 A715-71G-59K0 NX.GP9EU.013 Notebook Árak - Acer Aspire 7 A715-71G-59K0 NX.GP9EU.013 Laptop Akció</title>,,2.5 GHz,,"
          269 890 Ft-tól
      ",Endless OS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-7-a715-71g-59k0-nx-gp9eu-013-p395498259/,GeForce GTX 1050Ti,8 GB,Dedikált,7300HQ,2133 MHz,"15,6"""
16 GB,<title>Acer Aspire E5-573G-36PD LIN NX.MVMEU.037 Notebook Árak - Acer Aspire E5-573G-36PD LIN NX.MVMEU.037 Laptop Akció</title>,2 GB,2 GHz,2,"
          134 792 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-36pd-lin-nx-mvmeu-037-p336651400/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Lenovo V330 81AX00DWHV Notebook Árak - Lenovo V330 81AX00DWHV Laptop Akció</title>,,1.6 GHz,,"
          239 790 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/v330-81ax00dwhv-p398814689/,Radeon 530,8 GB,Dedikált,8250U,2133 MHz,"15.6"""
,<title>Acer Aspire 7 A717-71G-51A7 LIN NX.GPGEU.012 Notebook Árak - Acer Aspire 7 A717-71G-51A7 LIN NX.GPGEU.012 Laptop Akció</title>,,2.5 GHz,,"
          274 390 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-7-a717-71g-51a7-lin-nx-gpgeu-012-p383375119/,GeForce GTX 1050Ti,8 GB,Dedikált,7300HQ,2133 MHz,"17,3"""
16 GB,<title>Lenovo IdeaPad Yoga 510 80VB003YHV Notebook Árak - Lenovo IdeaPad Yoga 510 80VB003YHV Laptop Akció</title>,2 GB,2.5 GHz,1,"
          219 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-yoga-510-80vb003yhv-p350494061/,AMD Radeon R5 M430,4 GB,Dedikált,7200U,2133 MHz,"14"""
